Year, Month, Day, Hour, Min, Sec,AcX,AcY,AcZ,GyX,GyY,GyZ
2021, 07, 29, 20, 23, 20.779917,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.782906,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.785900,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.788886,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.791897,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.794891,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.797435,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.799887,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.803887,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.807884,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.811150,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.813895,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.817079,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.820889,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.823885,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.826482,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.828889,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.832914,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.835963,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.838931,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.841981,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.844905,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.847890,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.851890,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.855878,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.859882,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.862889,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.866909,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.869884,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.872896,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.874923,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.877889,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.881245,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.884053,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.886890,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.889379,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.891940,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.895009,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.898179,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.900889,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.903881,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.907928,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.911880,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.914881,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.917892,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.920380,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.922892,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.925888,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.928893,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.931887,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.934891,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.937320,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.940004,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.942893,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.945892,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.948895,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.951891,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.954888,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.957887,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.960927,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.963896,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.966881,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.969885,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.972887,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.975898,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.978880,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.981018,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.983888,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.986889,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.990889,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.993206,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.995897,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 20.998890,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.001231,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.003883,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.007882,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.010139,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.013134,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.015879,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.018930,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.022118,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.025108,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.028896,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.032882,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.035880,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.038883,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.041881,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.044881,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.047881,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.050886,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.053880,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.057879,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.060913,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.063889,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.067193,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.070006,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.072952,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.075887,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.078887,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.082887,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.085878,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.088890,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.091154,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.094044,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.097046,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.099960,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.102896,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.105880,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.108886,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.111880,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.114895,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.117898,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.120100,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.122886,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.125892,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.128886,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.131885,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.134521,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.138101,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.141106,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.144090,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.147092,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.150101,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.152166,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.155089,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.158084,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.161090,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.164101,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.167091,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.169122,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.172089,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.175100,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.178085,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.181096,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.184091,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.186578,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.189099,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.192084,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.195096,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.198097,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.201093,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.204093,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.207101,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.210086,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.213093,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.216089,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.218350,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.221084,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.224140,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.227088,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.230292,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.233315,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.236085,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.239090,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.242455,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.245088,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.248090,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.251175,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.254920,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.258934,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.261922,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.264464,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.266919,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.270928,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.273920,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.276924,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.280972,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.284931,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.287960,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.290934,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.293448,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.296104,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.298930,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.302268,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.305938,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.309068,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.312002,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.315923,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.319345,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.321925,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.324931,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.328002,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.331936,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.334930,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.337099,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.340001,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.342931,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.345935,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.348932,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.351403,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.354062,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.357007,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.360211,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.362922,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.366086,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.368927,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.371934,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.374332,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.376941,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.379927,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.382940,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.384979,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.388272,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.390940,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.393925,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.396934,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.399350,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.401938,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.404943,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.406938,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.410928,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.413921,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.416969,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.419920,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.422936,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.425921,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.428925,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.431926,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.434927,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.437989,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.441931,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.444929,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.447931,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.450068,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.453933,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.456930,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.460086,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.462930,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.465926,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.468921,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.471931,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.475152,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.478926,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.481965,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.484936,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.488195,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.490940,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.494366,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.497233,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.500923,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.504028,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.507929,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.510926,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.513930,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.516956,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.519927,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.522149,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.524927,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.527920,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.530928,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.533923,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.536392,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.538932,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.541930,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.544297,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.547928,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.550155,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.552927,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.556920,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.559926,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.562943,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.565385,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.567973,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.570937,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.573359,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.575925,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.579039,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.581950,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.584937,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.587070,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.590256,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.592922,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.595929,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.599029,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.602163,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.605135,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.607932,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.610939,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.613931,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.616926,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.619641,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.622097,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.624920,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.634928,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.637935,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.640934,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.644154,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.646929,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.649925,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.652929,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.655941,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.658928,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.661938,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.664922,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.667929,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.670086,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.672926,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.676931,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.679922,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.682972,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.685930,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.689008,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.691929,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.694929,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.697930,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.700415,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.703931,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.707524,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.710214,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.712926,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.716143,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.718926,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.721930,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.724930,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.727929,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.732155,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.735932,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.738931,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.741931,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.744928,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.747925,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.750928,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.753933,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.756937,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.759183,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.761975,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.765002,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.767989,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.770932,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.773930,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.776060,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.778932,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.782924,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.785923,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.788924,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.791949,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.794928,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.796940,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.800335,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.803032,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.805929,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.808928,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.811205,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.813926,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.817170,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.819931,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.822936,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 21.824944,-6744,9240,10388,-2416,-720,160
